location,time_5min,sd_shake_intensity,sd_sewer_water,sd_power,sd_roads_bridges,sd_medical,sd_buildings
8,2020-04-08T12:05:00Z,0.840026422070896,1.118263164521237,1.0931096082062504,1.0925343333946214,3.4657049948186747,1.1864802613981575
8,2020-04-08T12:10:00Z,0.8561252055903148,1.154867258698595,1.0972307731966897,1.0715950282962594,1.816590212458495,1.1576146773625222
8,2020-04-08T12:15:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T12:20:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T12:25:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T12:30:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T12:35:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T12:40:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T12:45:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T12:50:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T12:55:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T13:00:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T13:05:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T13:10:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T13:15:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T13:20:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T13:25:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T13:30:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T13:35:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T13:40:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T13:45:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T13:50:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T13:55:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T14:00:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T14:05:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T14:10:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T14:15:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T14:20:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T14:25:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T14:30:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T14:35:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T14:40:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T14:45:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T14:50:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T14:55:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T15:00:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T15:05:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T15:10:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T15:15:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T15:20:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T15:25:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T15:30:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T15:35:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T15:40:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T15:45:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T15:50:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T15:55:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T16:00:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T16:05:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T16:10:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T16:15:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T16:20:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T16:25:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T16:30:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T16:35:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T16:40:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T16:45:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T16:50:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T16:55:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T17:00:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T17:05:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T17:10:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T17:15:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T17:20:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T17:25:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T17:30:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T17:35:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T17:40:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T17:45:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T17:50:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T17:55:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T18:00:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T18:05:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T18:10:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T18:15:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T18:20:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T18:25:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T18:30:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T18:35:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T18:40:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T18:45:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T18:50:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T18:55:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T19:00:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T19:05:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T19:10:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T19:15:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T19:20:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T19:25:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T19:30:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T19:35:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T19:40:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T19:45:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T19:50:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T19:55:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T20:00:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T20:05:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T20:10:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T20:15:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T20:20:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T20:25:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T20:30:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T20:35:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T20:40:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T20:45:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T20:50:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T20:55:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T21:00:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T21:05:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T21:10:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T21:15:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T21:20:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T21:25:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T21:30:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T21:35:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T21:40:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T21:45:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T21:50:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T21:55:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T22:00:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T22:05:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T22:10:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T22:15:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T22:20:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T22:25:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T22:30:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T22:35:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T22:40:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T22:45:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T22:50:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T22:55:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T23:00:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T23:05:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T23:10:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T23:15:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T23:20:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T23:25:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T23:30:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T23:35:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T23:40:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T23:45:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T23:50:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-08T23:55:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T00:00:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T00:05:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T00:10:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T00:15:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T00:20:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T00:25:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T00:30:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T00:35:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T00:40:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T00:45:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T00:50:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T00:55:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T01:00:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T01:05:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T01:10:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T01:15:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T01:20:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T01:25:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T01:30:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T01:35:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T01:40:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T01:45:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T01:50:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T01:55:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T02:00:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T02:05:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T02:10:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T02:15:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T02:20:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T02:25:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T02:30:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T02:35:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T02:40:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T02:45:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T02:50:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T02:55:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T03:00:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T03:05:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T03:10:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T03:15:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T03:20:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T03:25:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T03:30:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T03:35:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T03:40:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T03:45:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T03:50:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T03:55:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T04:00:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T04:05:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T04:10:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T04:15:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T04:20:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T04:25:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T04:30:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T04:35:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T04:40:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T04:45:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T04:50:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T04:55:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T05:00:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T05:05:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T05:10:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T05:15:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T05:20:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T05:25:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T05:30:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T05:35:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T05:40:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T05:45:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T05:50:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T05:55:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T06:00:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T06:05:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T06:10:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T06:15:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T06:20:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T06:25:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T06:30:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T06:35:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T06:40:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T06:45:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T06:50:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T06:55:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T07:00:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T07:05:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T07:10:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T07:15:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T07:20:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T07:25:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T07:30:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T07:35:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T07:40:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T07:45:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T07:50:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T07:55:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T08:00:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T08:05:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T08:10:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T08:15:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T08:20:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T08:25:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T08:30:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T08:35:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T08:40:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T08:45:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T08:50:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T08:55:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T09:00:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T09:05:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T09:10:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T09:15:00Z,0.830092283950382,1.380608726649887,1.3915944646749276,1.3570599918476172,3.088908121563127,1.2700365926580612
8,2020-04-09T09:20:00Z,0,0,0,0,0,0
8,2020-04-09T09:25:00Z,0,2.1213203435596424,0,0,0,1.4142135623730951
8,2020-04-09T09:30:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T09:35:00Z,0,0,0,0,0,0
8,2020-04-09T09:40:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T09:45:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T09:50:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T09:55:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T10:00:00Z,0,0,0,0,0,0
8,2020-04-09T10:05:00Z,0,0,0,0,0,0
8,2020-04-09T10:10:00Z,0,0.7071067811865476,2.1213203435596424,0,0,2.8284271247461903
8,2020-04-09T10:15:00Z,0,0,0,0,0,0
8,2020-04-09T10:20:00Z,0,0,0,0,0,0
8,2020-04-09T10:25:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T10:30:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T10:35:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T10:40:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T10:45:00Z,0,0,0,0,0,0
8,2020-04-09T10:50:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T10:55:00Z,0,0,0,0,0,0
8,2020-04-09T11:00:00Z,0,2.0816659994661326,1.5275252316519468,4.58257569495584,0,2.516611478423583
8,2020-04-09T11:05:00Z,0,0,0,0,0,0
8,2020-04-09T11:10:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T11:15:00Z,0,0,0,0,0,0
8,2020-04-09T11:20:00Z,0,3.5355339059327378,1.4142135623730951,2.1213203435596424,0,2.8284271247461903
8,2020-04-09T11:25:00Z,0,0,0,0,0,0
8,2020-04-09T11:30:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T11:35:00Z,0,0,0,0,0,0
8,2020-04-09T11:40:00Z,0,4,3.5118845842842465,2.0816659994661326,0,4.358898943540674
8,2020-04-09T11:45:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T11:50:00Z,0,0,0,0,0,0
8,2020-04-09T11:55:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T12:00:00Z,0,0,0,0,0,0
8,2020-04-09T12:05:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T12:10:00Z,0,0,4.949747468305833,5.656854249492381,0,2.8284271247461903
8,2020-04-09T12:15:00Z,0,0,0,0,0,0
8,2020-04-09T12:20:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T12:25:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T12:30:00Z,0,0,0,0,0,0
8,2020-04-09T12:35:00Z,0,2.217355782608345,3.415650255319866,2.217355782608345,0,2.0615528128088303
8,2020-04-09T12:40:00Z,0,0,0,0,0,0
8,2020-04-09T12:45:00Z,0,0,0,0,0,0
8,2020-04-09T12:50:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T12:55:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T13:00:00Z,0,0,0,0,0,0
8,2020-04-09T13:05:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T13:10:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T13:15:00Z,0,0.7071067811865476,3.5355339059327378,2.1213203435596424,0,2.8284271247461903
8,2020-04-09T13:20:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T13:25:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T13:30:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T13:35:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T13:40:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T13:45:00Z,0,0.7071067811865476,0.7071067811865476,1.4142135623730951,0,3.5355339059327378
8,2020-04-09T13:50:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T13:55:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T14:00:00Z,0,0,0,0,0,0
8,2020-04-09T14:05:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T14:10:00Z,0,0,0,0,0,0
8,2020-04-09T14:15:00Z,0.7071067811865476,3.5118845842842465,2.516611478423583,3.0550504633038935,0,3.0550504633038935
8,2020-04-09T14:20:00Z,0,0,0,0,0,0
8,2020-04-09T14:25:00Z,0,4.242640687119285,6.363961030678928,0.7071067811865476,0,2.1213203435596424
8,2020-04-09T14:30:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T14:35:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T14:40:00Z,0,0,0,0,0,0
8,2020-04-09T14:45:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T14:50:00Z,0,0,6.363961030678928,4.949747468305833,0,3.5355339059327378
8,2020-04-09T14:55:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T15:00:00Z,0,0.5773502691896257,0.5773502691896257,0.5773502691896257,0,0.5773502691896257
8,2020-04-09T15:05:00Z,0,1.1547005383792515,0.5773502691896257,0.5773502691896257,0,0.5773502691896257
8,2020-04-09T15:10:00Z,0.45226701686664544,0.6030226891555273,0.5149286505444373,0.6685579234215214,0,0.4264014327112209
8,2020-04-09T15:15:00Z,0.5175491695067657,0.7440238091428449,0.9258200997725514,0.7559289460184544,0,1.0690449676496976
8,2020-04-09T15:20:00Z,0.3892494720807615,1.0552897060221726,1.1381803659589922,0.6685579234215214,0,1.6143297699232972
8,2020-04-09T15:25:00Z,0.48507125007266594,1.6490294859747157,1.5217718205053643,2.078854835456431,0,1.26814318375447
8,2020-04-09T15:30:00Z,0.46966821831386213,0.6586528140164322,0.7717436331412898,0.9034248560828041,0,0.7524469885568253
8,2020-04-09T15:35:00Z,0.45241392835886407,0.6710382982072027,0.6306035352846115,0.7798635358208024,0,0.7798635358208024
8,2020-04-09T15:40:00Z,0.4608885989624768,0.8401680504168059,0.7071067811865476,0.7859052479933758,0,0.639137490706142
8,2020-04-09T15:45:00Z,0.4031128874149275,0.8993461677306268,1.0145993123917847,1.7042334830374277,0,1.3117119482928095
8,2020-04-09T15:50:00Z,0.6069769786668839,0.8752610304046612,1.3112201362143716,0.6021404316396671,0,0.9112679939102142
8,2020-04-09T15:55:00Z,0.45773770821706344,0.7237468644557459,0.7037315505489968,0.6399404734221844,0,0.7037315505489968
8,2020-04-09T16:00:00Z,0.3900210277874798,1.6339983901204604,0.8864052604279183,1.6150462483274135,0,0.6394270834691721
8,2020-04-09T16:05:00Z,0.46709936649691375,0.7006490497453707,0.674199862463242,0.8312094145936335,0,0.6324555320336759
8,2020-04-09T16:10:00Z,0.4489777585448796,0.767419576453527,0.6563764465043606,0.7331776095289766,0,0.8868828923945564
8,2020-04-09T16:15:00Z,0.44721359549995793,0.9287087810503355,1.8607794065928396,1.8439088914585775,0,1.7017148213885114
8,2020-04-09T16:20:00Z,0.6076849889141857,0.7798635358208024,1.382852378872881,0.7374684055082001,0,0.7374684055082001
8,2020-04-09T16:25:00Z,0.5823927253578186,2.1246848505803664,0.8563488385776752,1.5134319246256802,0,1.3093073414159542
8,2020-04-09T16:30:00Z,0.7118052168020874,0.6155626523087466,1.5275252316519468,0.6979824404521128,0,1.46565621758588
8,2020-04-09T16:35:00Z,0.7492031508912395,0.8618333970172094,1.2511627603367117,0.7810024849352133,0,1.1657988327106137
8,2020-04-09T16:40:00Z,0.7424014757258711,1.1974251719930957,0.9408573821113819,1.0520950363914934,3.420526275297414,0.8950546297591142
8,2020-04-09T16:45:00Z,0.766893838516604,0.7474273887842513,0.7536074172622711,0.6241877839323593,4.618802153517006,0.656069139756628
8,2020-04-09T16:50:00Z,0.740102684459347,0.7447463729813304,0.7630110657144848,1.5561308801388236,1.4142135623730951,0.7968490730429503
8,2020-04-09T16:55:00Z,0.8570317151173305,1.1652346493133763,1.0159553725227166,0.7694176979316153,2.8284271247461903,1.1194595024912155
8,2020-04-09T17:00:00Z,0.7164267769511922,0.7057051806386276,0.7831138657517649,0.590519154039163,0,0.7743409845772337
8,2020-04-09T17:05:00Z,0.69851327265787,0.6659625479840545,1.067876910010242,0.6437278588057838,0,0.875251302071751
8,2020-04-09T17:10:00Z,0.8029550685469662,0.7654834500371003,0.8999025288349337,0.597509450853833,0,0.7363971087357595
8,2020-04-09T17:15:00Z,0.6574453834611909,1.2522070277684545,1.2616914668982107,1.307278148322976,1.4142135623730951,1.2506192949298618
8,2020-04-09T17:20:00Z,0.751746936668267,0.71050533140578,1.1954445299592849,0.5125642122360486,0,0.8715276090758752
8,2020-04-09T17:25:00Z,0.7375172757195789,1.0100184650644597,0.762588230005615,1.1702516565853074,2.8284271247461903,0.9910353322401193
8,2020-04-09T17:30:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T17:35:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T17:40:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T17:45:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T17:50:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T17:55:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T18:00:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T18:05:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T18:10:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T18:15:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T18:20:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T18:25:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T18:30:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T18:35:00Z,NA,NA,NA,NA,NA,NA
8,2020-04-09T18:40:00Z,NA,NA,NA,NA,NA,NA
